Unnamed: 0,agent,group,AS_fit,DB_fit,VS_fit,SG_fit,r2_AS,r2_DB,r2_VS,r2_SG,r2_ASG,fit_AS,fit_DB,fit_VS,fit_SG,fit_ASG,id,model,lambda,beta,tau,par,initial_eps_soc,eta_eps_soc
25440,1,30,404.4969279339075,411.2303427433257,412.3635735360362,410.48699922261426,0.30764183127582967,0.308534808319088,0.2777998430543328,0.3089824235452262,0.3089806666714658,371.8853330902135,371.40568963372624,387.9143166873535,371.16526272033343,371.16620638737334,53,SG,1.883955783379053,0.11314046313543377,0.11251649369431363,16.486644725357763,,
27360,3,30,381.4741485076663,368.50536234911226,396.9975877901494,381.3240257211779,0.28978983741660636,0.313934497709336,0.26088904720632505,0.29006932877668024,0.3160930277406909,381.4741485076663,368.50536234911226,396.9975877901494,381.32402572117786,367.3459542624353,54,ASG,0.9206387126302696,0.38220469595223255,0.052515585782702635,,5.8265151538867705,0.006302721371005424
29040,2,30,371.8853330902135,371.40568963372624,387.9143166873535,371.1652627203335,0.301386621520512,0.2782221108584785,0.2996178332850328,0.33246234718836715,0.3323512684177572,375.24518478040454,387.6875045977563,376.1952514248544,358.5535255885933,358.613189166599,55,SG,0.8401130201519362,0.44200397681480097,0.05058591066782571,16.76655069273259,,
3360,2,32,323.5885905419947,330.20526217541806,360.2508213639387,326.18713093202814,0.30190557161551773,0.2921433338750702,0.21456836153100406,0.2884230903914632,0.2834189651170742,374.96644187296687,380.21001838843154,421.8777501100028,382.20826734334355,384.89612585149195,56,AS,1.5511333215249767,0.006737946999085468,0.07176930158438902,,,
3840,1,32,374.9664418729669,380.21001838843154,421.8777501100028,382.2082673433435,0.3975583761101371,0.3852397761344427,0.3293024038127127,0.39272053899822573,0.3926591487323674,323.5885905419947,330.20526217541806,360.2508213639387,326.18713093202814,326.22010539596675,57,AS,0.5187879627204413,0.44842240848552495,0.015218559224273103,,,
5280,3,32,237.46164752973633,251.81857606539617,239.12921967771197,235.41383757027347,0.5579053627639847,0.5311763259749972,0.5548007574035261,0.5617178765344186,0.5617259577545515,237.4616475297363,251.81857606539612,239.12921967771197,235.41383757027342,235.40949691629316,58,ASG,0.726865627226444,0.011440609631946683,0.0735007251018488,,7.729048627240548,0.01845218433264815
8400,4,32,380.7659970279668,384.302106582723,430.1962597618236,385.6188485910315,0.2911082396713818,0.2845248815287117,0.19908136165071616,0.2820734347938293,0.2919765024074443,380.7659970279668,384.302106582723,430.1962597618236,385.6188485910315,380.29962833124813,59,ASG,0.5913433741044264,0.5129570311248534,0.03664161968049702,,18.999999999999996,0.012629789661085931
11040,2,34,354.75984765355423,354.86976453132445,353.5730805721513,347.675687899923,0.34886491724097457,0.34107206375041865,0.3360144031248061,0.3436589131354805,0.34438762027944786,349.74323706583357,353.9290010922752,356.6456149655239,352.5395304560138,352.1481210508805,60,AS,1.5068179604790277,0.009479054692471452,0.08601522634938036,,,
15600,4,34,404.82979664481866,407.777750164546,410.659754379121,407.74370391228223,0.332599043708506,0.3323756510762922,0.33458582851067087,0.34595894039775144,0.34591003888740446,354.7598476535542,354.86976453132445,353.5730805721513,347.675687899923,347.7018208944407,61,SG,1.2269432690365214,0.2263287973992717,0.076218435644842,18.999999999999996,,
18000,3,34,348.44748989840235,352.6756694299113,386.8548625403461,347.14298602689007,0.35127727679416676,0.3434054561629336,0.2797722836638453,0.3537059391564835,0.35152990252835814,348.4474898984023,352.6756694299113,386.8548625403462,347.14298602689007,348.31179740635,62,SG,0.9887869288100988,0.4083311732667356,0.054684285823675405,16.680709255989974,,
28560,1,34,349.74323706583357,353.92900109227514,356.6456149655239,352.5395304560138,0.2463074186849105,0.24081906106821654,0.23545348468563193,0.24088244673786208,0.24609130983842742,404.8297966448186,407.777750164546,410.659754379121,407.74370391228223,404.94587487425036,63,AS,2.0374766632414656,0.006740829359725752,0.08140002350953755,,,
7920,3,35,395.2610632747528,396.2927514296967,403.6607215457774,403.0110102446397,0.21983933528777105,0.2191026274291907,0.1986238636730251,0.19405319305909868,0.20792840749198394,414.8684773259893,415.251757512425,426.19434355088686,428.6430640261965,421.06799738472915,64,AS,1.2616332974320534,0.27122108849001614,0.06382283819592102,,,
13200,2,35,347.0824617393028,350.8954262072073,351.3538819056787,349.1303296719061,0.35381862035466094,0.34671982709365257,0.34586629639590444,0.35000599865263166,0.34930131295389055,347.08246173930286,350.8954262072073,351.3538819056787,349.1303296719061,349.5088364732097,65,AS,1.2007391725169003,0.08856767752059713,0.07416292755978562,,,
16080,4,35,397.4449883846303,396.0683235401109,404.9882239955547,395.0409466910908,0.25642819760605673,0.2544281983171712,0.24055562277875497,0.24184831557810577,0.2437796842641642,395.2610632747528,396.2927514296967,403.6607215457774,403.0110102446397,401.9726201431656,66,AS,0.8708380597557495,0.4101248506190857,0.05446773269082962,,,
23520,1,35,414.8684773259893,415.251757512425,426.19434355088686,428.6430640261965,0.26005609836774923,0.2626191065476582,0.24601246628783688,0.26453182719159024,0.2506803057455136,397.4449883846303,396.0683235401109,404.98822399555473,395.04094669109077,402.4809941975319,67,SG,1.1366320735934357,0.17809714255990888,0.07478648772995462,18.999999999999996,,
9840,2,36,370.06191740344735,372.1009334597071,368.0115187192704,368.3013032495679,0.2841471380892543,0.2810279888558814,0.2695743568640884,0.28181460380525003,0.2837109886976124,364.27445134537135,365.88931640109035,372.2045572172128,365.41741496417626,364.67273866224025,68,AS,0.7019864237735088,0.48508480877171584,0.045603885200150907,,,
23280,1,36,364.2744513453714,365.8893164010903,372.2045572172128,365.41741496417626,0.30532580119459846,0.3016002116614864,0.30899019457303933,0.3086268893421503,0.3086230126581412,370.0619174034474,372.1009334597071,368.0115187192703,368.3013032495679,368.30335058639855,69,VS,1.1888835174268477,0.23118484971691403,0.0664589927640876,0.116,,
24240,4,36,382.4444743297307,383.44786664097114,388.57992799456395,380.58512731384326,0.3853281103516246,0.3890073817797659,0.3629844494802972,0.40341920691837446,0.39647558112247666,330.1578153462133,328.18157365167974,342.1592333130153,320.44057104029207,324.1701906340345,70,SG,0.6117443165849982,0.5012033156670028,0.03720023112816854,17.528648310316683,,
30480,3,36,330.15781534621334,328.18157365167974,342.1592333130153,320.44057104029207,0.2879833316218018,0.28611526423299244,0.27656064004002484,0.2914449741777085,0.2914492736652554,382.44447432973067,383.44786664097114,388.5799279945639,380.58512731384326,380.58281793636957,71,ASG,0.8891740153379151,0.39939086022118053,0.04497094920557217,,9.265990862499724,0.003945449654511432
2880,2,37,372.8441407420271,373.6920886849865,395.5906153521057,378.5889122928693,0.31789455856799936,0.2933027306055768,0.267049510788392,0.3010105176126948,0.2895403187621257,366.37830063740415,379.5872733140105,393.688626973772,375.44720092371495,381.60817209852644,72,AS,0.8280278262923728,0.4032671677990752,0.05054066161104725,,,
15360,3,37,310.3359272211162,312.01302272667056,335.83472284235006,311.59107337575495,0.30585676945461676,0.3042781008900827,0.2635084806014383,0.295161430981252,0.29877825432570326,372.8441407420271,373.6920886849865,395.5906153521057,378.5889122928693,376.64621324642303,73,AS,1.2883378872228946,0.14081148642369756,0.06393798168646936,,,
26400,4,37,309.0288808358051,312.00946287316174,311.7787588108372,306.5929231008239,0.4222315452058795,0.4191092097178073,0.3747591179006954,0.41989477465920133,0.4201337840838618,310.3359272211162,312.01302272667056,335.83472284235006,311.59107337575495,311.46269459217626,74,AS,0.9105107190029227,0.025982751013297858,0.07155126776827288,,,
30720,1,37,366.3783006374042,379.5872733140105,393.688626973772,375.44720092371495,0.4246649410977043,0.419115837281298,0.41954535097246987,0.42920008966747025,0.4291492745525985,309.028880835805,312.00946287316174,311.7787588108372,306.59292310082395,306.62021734934115,75,SG,2.0712415346285518,0.1009802750135583,0.1049322971261709,2.847447416598238,,
7200,4,38,266.87282209702136,260.6798893444293,264.2713006091206,260.23325825799355,0.23547987851691687,0.2404399847912731,0.19179408477900062,0.24151400004521198,0.250204688022164,406.8971994408015,404.1886504467747,429.3115607093863,403.8006021160812,399.13265236762663,76,ASG,0.9195657704705273,0.009411897036277529,0.06339462027215065,,7.593964306279221,0.009154469811868165
12480,1,38,406.8971994408014,404.1886504467747,429.3115607093863,403.8006021160812,0.23897593519786522,0.23474236137164067,0.17623335642954213,0.23623769979094697,0.23623668868965697,408.76774567436405,411.04171900731217,442.4685754734742,410.23853006368915,410.23907315504994,77,AS,0.7392221225182559,0.3851702094355161,0.03164771002168433,,,
17520,3,38,442.4314715325641,423.3473984114025,448.55294687371344,435.1848226734848,0.1763024347563681,0.2118322412377662,0.1649057673431355,0.18979389593276808,0.20539398558646488,442.43147153256405,423.3473984114025,448.55294687371344,435.1848226734848,426.80556927665884,78,DB,0.5230519705247216,0.436019432469063,0.02321018229562728,0.22872004175897975,,
21840,2,38,408.76774567436416,411.04171900731217,442.4685754734742,410.2385300636891,0.5031490571193826,0.5146787604932355,0.5079924442954578,0.5155102766988636,0.5219952119209748,266.8728220970214,260.6798893444293,264.2713006091206,260.2332582579935,256.7500144629687,79,ASG,0.6311145615149834,0.5887046082368113,0.039001057254901175,,18.999999999999996,0.00318744798384054
1200,2,39,331.29275051042606,336.6640429564354,359.5393767117097,336.12146342539467,-0.03341042084090379,0.19656266225880709,0.227297998639725,0.26824612628081995,0.2548112509942731,555.0742317108751,431.5491250916864,415.0402987009761,393.04589064005836,400.2621456026735,80,SG,1.2094780429863592,0.10203056750650959,0.0673244316464179,15.3429728114645,,
