agent,group,model,AS_fit,DB_fit,SG_fit,Unnamed: 0,VS_fit,fit_AS,fit_ASG,fit_DB,fit_SG,fit_VS,id,r2,lambda,beta,tau,par,initial_eps_soc,eta_eps_soc
4,26,VS,435.8016040313932,434.19617383732344,443.8395556077941,9360,419.8403300121928,275.66529396768,277.8533800069114,282.08499090842633,279.0673452507805,271.24178325198966,42,0.4917256046193804,2.165343704331871,0.013600523177429628,0.1463976543928652,0.116,,
4,26,SG,435.8016040313932,434.19617383732344,443.8395556077941,9360,419.8403300121928,275.66529396768,277.8533800069114,282.08499090842633,279.0673452507805,271.24178325198966,42,0.4771409066621639,3.130474098419814,0.11965936045280673,0.11892601480608495,16.64203665624364,,
4,26,ASG,435.8016040313932,434.19617383732344,443.8395556077941,9360,419.8403300121928,275.66529396768,277.8533800069114,282.08499090842633,279.0673452507805,271.24178325198966,42,0.47940099942896286,4.559754245881303,0.11907520390734468,0.1253684870608136,,14.28574220129329,0.01783394640835553
1,26,AS,458.8717817750221,459.12531107017145,449.16978986362926,9600,449.7708473629067,435.80160403139314,455.03738588597395,434.1961738373235,443.8395556077942,419.8403300121928,43,0.18864560216190013,1.5910274177329966,0.16679317042917904,0.11747715651091281,,,
1,26,DB,458.8717817750221,459.12531107017145,449.16978986362926,9600,449.7708473629067,435.80160403139314,455.03738588597395,434.1961738373235,443.8395556077942,419.8403300121928,43,0.19163451463108575,1.8003369096988011,0.06588551434086125,0.1377635729728826,0.21428570000000002,,
1,26,VS,458.8717817750221,459.12531107017145,449.16978986362926,9600,449.7708473629067,435.80160403139314,455.03738588597395,434.1961738373235,443.8395556077942,419.8403300121928,43,0.2183615319583502,2.0218487828572123,0.006737946999085468,0.16766188270711946,0.116,,
1,26,SG,458.8717817750221,459.12531107017145,449.16978986362926,9600,449.7708473629067,435.80160403139314,455.03738588597395,434.1961738373235,443.8395556077942,419.8403300121928,43,0.17368093176878055,1.8372187027492006,0.006737946999085468,0.15268170077334756,18.999999999999996,,
1,26,ASG,458.8717817750221,459.12531107017145,449.16978986362926,9600,449.7708473629067,435.80160403139314,455.03738588597395,434.1961738373235,443.8395556077942,419.8403300121928,43,0.1528333516809584,1.685143755283237,0.06391140487508913,0.1412364302399682,,18.999999999999996,0.04311021736659397
1,28,AS,416.6177604038545,420.7636660211678,410.5353548105013,14160,405.0405410729037,416.6177604038545,411.62049608605577,420.7636660211678,410.53535481050125,405.04054107290375,44,0.22436115655788788,0.8979788337369429,0.6705049723202798,0.05175221547530601,,,
1,28,DB,416.6177604038545,420.7636660211678,410.5353548105013,14160,405.0405410729037,416.6177604038545,411.62049608605577,420.7636660211678,410.53535481050125,405.04054107290375,44,0.21664250953017633,1.0612101121455444,2.835013788745251,0.05787606183152246,0.21428570000000002,,
