round,trial,current_eps_soc,reward,cumulative_reward,is_random,agent,group,initial_eps_soc,eta_eps_soc
13,13,17.60508139260463,0.5,4.7885,0,1,16,17.918701561722735,0.0738833794567708
13,14,17.568139702876245,0.5,5.2885,0,1,16,17.918701561722735,0.0738833794567708
15,0,17.918701561722735,-0.23020000000000002,-0.23020000000000002,1,1,16,17.918701561722735,0.0738833794567708
15,1,17.918701561722735,0.12419999999999998,-0.10600000000000004,0,1,16,17.918701561722735,0.0738833794567708
15,2,17.909525245994203,-0.0686,-0.17460000000000003,0,1,16,17.918701561722735,0.0738833794567708
15,3,17.914593645824937,0.19130000000000003,0.016699999999999993,0,1,16,17.918701561722735,0.0738833794567708
15,4,17.900459755334857,0.1735,0.19019999999999998,0,1,16,17.918701561722735,0.0738833794567708
15,5,17.88764098899911,0.14190000000000003,0.3321,0,1,16,17.918701561722735,0.0738833794567708
15,6,17.877156937454195,0.48,0.8121,0,1,16,17.918701561722735,0.0738833794567708
15,7,17.841692915314944,0.35609999999999997,1.1682000000000001,0,1,16,17.918701561722735,0.0738833794567708
15,8,17.81538304389039,0.5,1.6682000000000001,0,1,16,17.918701561722735,0.0738833794567708
15,9,17.778441354162002,0.38560000000000005,2.0538000000000003,0,1,16,17.918701561722735,0.0738833794567708
15,10,17.749951923043472,0.5,2.5538000000000003,0,1,16,17.918701561722735,0.0738833794567708
15,11,17.713010233315085,0.5,3.0538000000000003,0,1,16,17.918701561722735,0.0738833794567708
15,12,17.676068543586698,0.5,3.5538000000000003,0,1,16,17.918701561722735,0.0738833794567708
15,13,17.63912685385831,0.5,4.053800000000001,0,1,16,17.918701561722735,0.0738833794567708
15,14,17.602185164129924,0.5,4.553800000000001,0,1,16,17.918701561722735,0.0738833794567708
1,0,15.727475262428328,-0.04360000000000003,-0.04360000000000003,1,2,16,15.727475262428328,0.019001186790545816
1,1,15.727475262428328,-0.11420000000000002,-0.15780000000000005,0,2,16,15.727475262428328,0.019001186790545816
1,2,15.729645197959808,-0.08739999999999998,-0.24520000000000003,0,2,16,15.727475262428328,0.019001186790545816
1,3,15.731305901685301,-0.17620000000000002,-0.42140000000000005,0,2,16,15.727475262428328,0.019001186790545816
1,4,15.734653910797796,-0.07569999999999999,-0.49710000000000004,0,2,16,15.727475262428328,0.019001186790545816
1,5,15.736092300637841,0.33099999999999996,-0.16610000000000008,0,2,16,15.727475262428328,0.019001186790545816
1,6,15.72980290781017,0.26759999999999995,0.10149999999999987,0,2,16,15.727475262428328,0.019001186790545816
1,7,15.724718190225019,0.24429999999999996,0.34579999999999983,0,2,16,15.727475262428328,0.019001186790545816
1,8,15.72007620029209,0.4125,0.7582999999999998,0,2,16,15.727475262428328,0.019001186790545816
1,9,15.712238210740988,0.4605,1.2187999999999999,0,2,16,15.727475262428328,0.019001186790545816
1,10,15.703488164223941,0.47450000000000003,1.6932999999999998,0,2,16,15.727475262428328,0.019001186790545816
1,11,15.694472101091828,0.47450000000000003,2.1677999999999997,0,2,16,15.727475262428328,0.019001186790545816
1,12,15.685456037959714,0.4236,2.5913999999999997,0,2,16,15.727475262428328,0.019001186790545816
1,13,15.677407135235239,0.4618,3.0531999999999995,0,2,16,15.727475262428328,0.019001186790545816
1,14,15.668632387175364,0.3297,3.3828999999999994,0,2,16,15.727475262428328,0.019001186790545816
3,0,15.727475262428328,-0.019000000000000017,-0.019000000000000017,1,2,16,15.727475262428328,0.019001186790545816
3,1,15.727475262428328,-0.313,-0.332,0,2,16,15.727475262428328,0.019001186790545816
3,2,15.733422633893769,0.127,-0.20500000000000002,0,2,16,15.727475262428328,0.019001186790545816
3,3,15.73100948317137,0.23250000000000004,0.027500000000000024,0,2,16,15.727475262428328,0.019001186790545816
3,4,15.726591707242568,0.4272,0.45470000000000005,0,2,16,15.727475262428328,0.019001186790545816
3,5,15.718474400245647,0.41579999999999995,0.8705,0,2,16,15.727475262428328,0.019001186790545816
3,6,15.710573706778138,0.1473,1.0178,0,2,16,15.727475262428328,0.019001186790545816
3,7,15.70777483196389,0.34109999999999996,1.3589,0,2,16,15.727475262428328,0.019001186790545816
3,8,15.701293527149636,0.5,1.8589,0,2,16,15.727475262428328,0.019001186790545816
3,9,15.691792933754362,0.4224,2.2813,0,2,16,15.727475262428328,0.019001186790545816
3,10,15.683766832454035,0.37539999999999996,2.6567,0,2,16,15.727475262428328,0.019001186790545816
3,11,15.676633786932864,0.20509999999999995,2.8617999999999997,0,2,16,15.727475262428328,0.019001186790545816
3,12,15.672736643522123,0.20750000000000002,3.0692999999999997,0,2,16,15.727475262428328,0.019001186790545816
3,13,15.668793897263084,0.28380000000000005,3.3530999999999995,0,2,16,15.727475262428328,0.019001186790545816
3,14,15.663401360451928,0.3435,3.6965999999999997,0,2,16,15.727475262428328,0.019001186790545816
5,0,15.727475262428328,0.10819999999999996,0.10819999999999996,1,2,16,15.727475262428328,0.019001186790545816
5,1,15.727475262428328,0.08889999999999998,0.19709999999999994,0,2,16,15.727475262428328,0.019001186790545816
5,2,15.725786056922649,0.47740000000000005,0.6745,0,2,16,15.727475262428328,0.019001186790545816
5,3,15.716714890348843,0.40169999999999995,1.0762,0,2,16,15.727475262428328,0.019001186790545816
5,4,15.70908211361508,0.5,1.5762,0,2,16,15.727475262428328,0.019001186790545816
5,5,15.699581520219807,0.44920000000000004,2.0254000000000003,0,2,16,15.727475262428328,0.019001186790545816
5,6,15.691046187113495,0.44420000000000004,2.4696000000000002,0,2,16,15.727475262428328,0.019001186790545816
5,7,15.682605859941134,0.41579999999999995,2.8854,0,2,16,15.727475262428328,0.019001186790545816
5,8,15.674705166473625,0.3788,3.2642,0,2,16,15.727475262428328,0.019001186790545816
5,9,15.667507516917366,0.37770000000000004,3.6419,0,2,16,15.727475262428328,0.019001186790545816
5,10,15.660330768666578,0.4253,4.0672,0,2,16,15.727475262428328,0.019001186790545816
5,11,15.652249563924558,0.3702,4.437399999999999,0,2,16,15.727475262428328,0.019001186790545816
5,12,15.645215324574698,0.33240000000000003,4.769799999999999,0,2,16,15.727475262428328,0.019001186790545816
5,13,15.63889933008552,0.3034,5.073199999999999,0,2,16,15.727475262428328,0.019001186790545816
5,14,15.633134370013268,0.13060000000000005,5.203799999999999,0,2,16,15.727475262428328,0.019001186790545816
7,0,15.727475262428328,0.3456,0.3456,1,2,16,15.727475262428328,0.019001186790545816
7,1,15.727475262428328,0.2067,0.5523,0,2,16,15.727475262428328,0.019001186790545816
7,2,15.723547717118722,0.257,0.8093,0,2,16,15.727475262428328,0.019001186790545816
7,3,15.71866441211355,0.4214,1.2307000000000001,0,2,16,15.727475262428328,0.019001186790545816
7,4,15.710657312000015,0.3325,1.5632000000000001,0,2,16,15.727475262428328,0.019001186790545816
7,5,15.704339417392157,0.29979999999999996,1.863,0,2,16,15.727475262428328,0.019001186790545816
7,6,15.698642861592353,0.09730000000000005,1.9603000000000002,0,2,16,15.727475262428328,0.019001186790545816
7,7,15.696794046117633,0.40090000000000003,2.3612,0,2,16,15.727475262428328,0.019001186790545816
7,8,15.689176470333303,0.44499999999999995,2.8062,0,2,16,15.727475262428328,0.019001186790545816
7,9,15.68072094221151,0.17169999999999996,2.9779,0,2,16,15.727475262428328,0.019001186790545816
7,10,15.677458438439572,0.3638,3.3417,0,2,16,15.727475262428328,0.019001186790545816
7,11,15.670545806685173,0.19889999999999997,3.5406,0,2,16,15.727475262428328,0.019001186790545816
7,12,15.666766470632533,0.11970000000000003,3.6603,0,2,16,15.727475262428328,0.019001186790545816
7,13,15.664492028573704,0.2619,3.9222,0,2,16,15.727475262428328,0.019001186790545816
7,14,15.65951561775326,0.1874,4.1096,0,2,16,15.727475262428328,0.019001186790545816
9,0,15.727475262428328,0.43289999999999995,0.43289999999999995,1,2,16,15.727475262428328,0.019001186790545816
9,1,15.727475262428328,0.36760000000000004,0.8005,0,2,16,15.727475262428328,0.019001186790545816
9,2,15.720490426164124,0.2813,1.0817999999999999,0,2,16,15.727475262428328,0.019001186790545816
9,3,15.715145392319943,0.49260000000000004,1.5743999999999998,0,2,16,15.727475262428328,0.019001186790545816
9,4,15.705785407706921,0.5,2.0744,0,2,16,15.727475262428328,0.019001186790545816
9,5,15.696284814311648,0.4635,2.5378999999999996,0,2,16,15.727475262428328,0.019001186790545816
9,6,15.68747776423423,0.44730000000000003,2.9852,0,2,16,15.727475262428328,0.019001186790545816
9,7,15.678978533382818,0.32330000000000003,3.3085,0,2,16,15.727475262428328,0.019001186790545816
9,8,15.672835449693434,0.2996,3.6081,0,2,16,15.727475262428328,0.019001186790545816
9,9,15.667142694130986,0.42669999999999997,4.0348,0,2,16,15.727475262428328,0.019001186790545816
9,10,15.65903488772746,0.43110000000000004,4.4658999999999995,0,2,16,15.727475262428328,0.019001186790545816
9,11,15.650843476102056,0.3143,4.7802,0,2,16,15.727475262428328,0.019001186790545816
9,12,15.644871403093788,0.26339999999999997,5.0436,0,2,16,15.727475262428328,0.019001186790545816
9,13,15.639866490493159,0.20850000000000002,5.2520999999999995,0,2,16,15.727475262428328,0.019001186790545816
9,14,15.63590474304733,0.2845,5.5366,0,2,16,15.727475262428328,0.019001186790545816
11,0,15.727475262428328,-0.1501,-0.1501,1,2,16,15.727475262428328,0.019001186790545816
11,1,15.727475262428328,0.008399999999999963,-0.14170000000000005,0,2,16,15.727475262428328,0.019001186790545816
11,2,15.727315652459287,0.3892,0.24749999999999994,0,2,16,15.727475262428328,0.019001186790545816
11,3,15.719920390560407,0.14139999999999997,0.3888999999999999,0,2,16,15.727475262428328,0.019001186790545816
11,4,15.717233622748225,0.5,0.8888999999999999,0,2,16,15.727475262428328,0.019001186790545816
11,5,15.707733029352951,0.31610000000000005,1.205,0,2,16,15.727475262428328,0.019001186790545816
11,6,15.70172675420846,0.45720000000000005,1.6622000000000001,0,2,16,15.727475262428328,0.019001186790545816
11,7,15.693039411607822,0.2106,1.8728000000000002,0,2,16,15.727475262428328,0.019001186790545816
11,8,15.689037761669733,0.3236,2.1964,0,2,16,15.727475262428328,0.019001186790545816
11,9,15.682888977624312,0.28659999999999997,2.483,0,2,16,15.727475262428328,0.019001186790545816
11,10,15.677443237490142,0.3013,2.7843,0,2,16,15.727475262428328,0.019001186790545816
11,11,15.67171817991015,0.057499999999999996,2.8418,0,2,16,15.727475262428328,0.019001186790545816
11,12,15.670625611669692,0.35860000000000003,3.2004,0,2,16,15.727475262428328,0.019001186790545816
11,13,15.663811786086603,0.13880000000000003,3.3392,0,2,16,15.727475262428328,0.019001186790545816
11,14,15.661174421360075,0.07340000000000002,3.4126,0,2,16,15.727475262428328,0.019001186790545816
13,0,15.727475262428328,0.30589999999999995,0.30589999999999995,1,2,16,15.727475262428328,0.019001186790545816
13,1,15.727475262428328,0.24209999999999998,0.5479999999999999,0,2,16,15.727475262428328,0.019001186790545816
13,2,15.722875075106337,0.1392,0.6871999999999999,0,2,16,15.727475262428328,0.019001186790545816
13,3,15.720230109905094,0.2086,0.8957999999999999,0,2,16,15.727475262428328,0.019001186790545816
13,4,15.716266462340586,0.3105,1.2063,0,2,16,15.727475262428328,0.019001186790545816
13,5,15.710366593842123,0.3325,1.5388,0,2,16,15.727475262428328,0.019001186790545816
13,6,15.704048699234265,0.41469999999999996,1.9535,0,2,16,15.727475262428328,0.019001186790545816
13,7,15.696168907072225,0.5,2.4535,0,2,16,15.727475262428328,0.019001186790545816
13,8,15.686668313676952,0.48040000000000005,2.9339,0,2,16,15.727475262428328,0.019001186790545816
13,9,15.677540143542775,0.35109999999999997,3.285,0,2,16,15.727475262428328,0.019001186790545816
13,10,15.670868826860614,0.22199999999999998,3.507,0,2,16,15.727475262428328,0.019001186790545816
13,11,15.666650563393112,0.3869,3.8939000000000004,0,2,16,15.727475262428328,0.019001186790545816
13,12,15.65929900422385,0.31299999999999994,4.2069,0,2,16,15.727475262428328,0.019001186790545816
13,13,15.65335163275841,0.28369999999999995,4.4906,0,2,16,15.727475262428328,0.019001186790545816
13,14,15.647960996065931,0.29810000000000003,4.7886999999999995,0,2,16,15.727475262428328,0.019001186790545816
15,0,15.727475262428328,0.35860000000000003,0.35860000000000003,1,2,16,15.727475262428328,0.019001186790545816
15,1,15.727475262428328,0.3488,0.7074,0,2,16,15.727475262428328,0.019001186790545816
15,2,15.720847648475786,0.09619999999999995,0.8036,0,2,16,15.727475262428328,0.019001186790545816
15,3,15.719019734306535,0.20599999999999996,1.0095999999999998,0,2,16,15.727475262428328,0.019001186790545816
15,4,15.715105489827682,-0.2474,0.7621999999999998,0,2,16,15.727475262428328,0.019001186790545816
15,5,15.719806383439662,0.13360000000000005,0.8957999999999998,0,2,16,15.727475262428328,0.019001186790545816
15,6,15.717267824884445,-0.02939999999999998,0.8663999999999998,0,2,16,15.727475262428328,0.019001186790545816
15,7,15.717826459776086,-0.09889999999999999,0.7674999999999998,0,2,16,15.727475262428328,0.019001186790545816
15,8,15.71970567714967,0.13429999999999997,0.9017999999999998,0,2,16,15.727475262428328,0.019001186790545816
15,9,15.7171538177637,0.15100000000000002,1.0528,0,2,16,15.727475262428328,0.019001186790545816
15,10,15.714284638558327,0.33109999999999995,1.3839,0,2,16,15.727475262428328,0.019001186790545816
15,11,15.707993345611978,0.2519,1.6358,0,2,16,15.727475262428328,0.019001186790545816
15,12,15.70320694665944,0.2339,1.8697,0,2,16,15.727475262428328,0.019001186790545816
15,13,15.698762569069132,0.3154,2.1851,0,2,16,15.727475262428328,0.019001186790545816
15,14,15.692769594755394,0.2127,2.3977999999999997,0,2,16,15.727475262428328,0.019001186790545816
1,0,18.003382385501155,-0.0030999999999999917,-0.0030999999999999917,1,3,16,18.003382385501155,0.014451053127163608
1,1,18.003382385501155,-0.3469,-0.35,0,3,16,18.003382385501155,0.014451053127163608
1,2,18.008395455830968,-0.14029999999999998,-0.49029999999999996,0,3,16,18.003382385501155,0.014451053127163608
1,3,18.01042293858471,0.12990000000000002,-0.36039999999999994,0,3,16,18.003382385501155,0.014451053127163608
1,4,18.008545746783494,0.11019999999999996,-0.2502,0,3,16,18.003382385501155,0.014451053127163608
1,5,18.00695324072888,-0.035499999999999976,-0.28569999999999995,0,3,16,18.003382385501155,0.014451053127163608
1,6,18.007466253114895,-0.14240000000000003,-0.4281,0,3,16,18.003382385501155,0.014451053127163608
1,7,18.009524083080205,-0.17909999999999998,-0.6072,0,3,16,18.003382385501155,0.014451053127163608
1,8,18.01211226669528,-0.2972,-0.9044,0,3,16,18.003382385501155,0.014451053127163608
1,9,18.016407119684672,0.033499999999999974,-0.8709,0,3,16,18.003382385501155,0.014451053127163608
1,10,18.01592300940491,0.15280000000000005,-0.7181,0,3,16,18.003382385501155,0.014451053127163608
1,11,18.01371488848708,0.13859999999999995,-0.5795,0,3,16,18.003382385501155,0.014451053127163608
1,12,18.011711972523656,-0.0021999999999999797,-0.5817,0,3,16,18.003382385501155,0.014451053127163608
1,13,18.011743764840535,0.07540000000000002,-0.5063,0,3,16,18.003382385501155,0.014451053127163608
1,14,18.010654155434747,0.14190000000000003,-0.36439999999999995,0,3,16,18.003382385501155,0.014451053127163608
3,0,18.003382385501155,-0.13390000000000002,-0.13390000000000002,1,3,16,18.003382385501155,0.014451053127163608
3,1,18.003382385501155,0.07389999999999997,-0.06000000000000005,0,3,16,18.003382385501155,0.014451053127163608
3,2,18.00231445267506,0.11570000000000003,0.05569999999999997,0,3,16,18.003382385501155,0.014451053127163608
3,3,18.000642465828246,-0.018600000000000005,0.037099999999999966,0,3,16,18.003382385501155,0.014451053127163608
3,4,18.000911255416412,-0.09720000000000001,-0.06010000000000004,0,3,16,18.003382385501155,0.014451053127163608
3,5,18.002315897780374,0.1854,0.12529999999999997,0,3,16,18.003382385501155,0.014451053127163608
3,6,17.9996366725306,0.06730000000000003,0.1926,0,3,16,18.003382385501155,0.014451053127163608
3,7,17.998664116655142,0.0857,0.2783,0,3,16,18.003382385501155,0.014451053127163608
3,8,17.997425661402144,0.1613,0.4396,0,3,16,18.003382385501155,0.014451053127163608
3,9,17.995094706532733,-0.251,0.1886,0,3,16,18.003382385501155,0.014451053127163608
3,10,17.998721920867652,-0.1844,0.0041999999999999815,0,3,16,18.003382385501155,0.014451053127163608
3,11,18.0013866950643,0.13870000000000005,0.14290000000000003,0,3,16,18.003382385501155,0.014451053127163608
3,12,17.999382333995563,0.46340000000000003,0.6063000000000001,0,3,16,18.003382385501155,0.014451053127163608
3,13,17.992685715976435,0.5,1.1063,0,3,16,18.003382385501155,0.014451053127163608
3,14,17.985460189412855,0.45020000000000004,1.5565000000000002,0,3,16,18.003382385501155,0.014451053127163608
5,0,18.003382385501155,0.06030000000000002,0.06030000000000002,1,3,16,18.003382385501155,0.014451053127163608
5,1,18.003382385501155,-0.021899999999999975,0.038400000000000045,0,3,16,18.003382385501155,0.014451053127163608
5,2,18.00369886356464,0.12039999999999995,0.1588,0,3,16,18.003382385501155,0.014451053127163608
5,3,18.001958956768128,-0.10699999999999998,0.05180000000000001,0,3,16,18.003382385501155,0.014451053127163608
5,4,18.003505219452734,0.20640000000000003,0.25820000000000004,0,3,16,18.003382385501155,0.014451053127163608
5,5,18.000522522087287,0.2511,0.5093000000000001,0,3,16,18.003382385501155,0.014451053127163608
5,6,17.996893862647056,0.22709999999999997,0.7364,0,3,16,18.003382385501155,0.014451053127163608
5,7,17.993612028481877,0.08809999999999996,0.8245,0,3,16,18.003382385501155,0.014451053127163608
5,8,17.992338890701372,0.22440000000000004,1.0489000000000002,0,3,16,18.003382385501155,0.014451053127163608
5,9,17.98909607437964,0.21509999999999996,1.2640000000000002,0,3,16,18.003382385501155,0.014451053127163608
