agent,group,initial_trust,final_trust,trust_change,mean_trust,trust_volatility,total_reward
2.0,32.0,18.999999999999996,18.610144237035836,-0.38985576296416014,18.888303664857972,0.1360458422463589,4.7219999999999995
2.0,34.0,5.166406166495593,5.034413410506694,-0.13199275598889848,5.1083763646655935,0.055827961273028616,3.5680999999999994
2.0,35.0,18.999999999999996,18.657332628496395,-0.3426673715036017,18.905157500581133,0.11088272739059371,4.2170000000000005
2.0,36.0,12.636894180966053,12.579434222651658,-0.057459958314394655,12.620762814948568,0.01736024947567818,4.4959999999999996
2.0,37.0,12.457509591066756,12.445531021173016,-0.011978569893740243,12.453268239529798,0.0035870382738296793,4.743600000000001
2.0,38.0,18.999999999999996,18.99262224202137,-0.007377757978627386,18.997628693467682,0.0029082875073199502,3.0094
2.0,39.0,18.999999999999996,18.98713320965278,-0.012866790347217716,18.995641179107004,0.004173500188800808,4.7084
2.0,41.0,12.381553649191854,12.372860169557852,-0.008693479634002799,12.378559857756668,0.003304892104236006,3.477
2.0,42.0,18.999999999999996,18.985130854020387,-0.014869145979609755,18.994884745982663,0.005392273106213302,4.1539
2.0,43.0,12.640322270452598,12.461271615821248,-0.17905065463135017,12.576733435048027,0.052656585434000674,5.8898
2.0,45.0,18.999999999999996,18.968774631394005,-0.031225368605991122,18.961001374126493,0.04313603410662255,0.9230999999999999
2.0,48.0,3.609498062437752,3.533194775237355,-0.07630328720039703,3.565964528463153,0.042603927558329834,2.4002
2.0,50.0,5.682299466892541,5.67241593833852,-0.009883528554021304,5.677381996452488,0.0039102616945150895,3.8710999999999993
2.0,51.0,13.7063160023781,12.699866756036625,-1.0064492463414751,13.442140773718773,0.2726789648479977,6.0825
2.0,52.0,5.6372799735235954,5.499875405761864,-0.13740456776173104,5.585398778488897,0.04739647161525703,4.4556000000000004
2.0,54.0,18.999999999999996,18.892597567042696,-0.10740243295730068,18.9523640939553,0.046273430320106695,3.2488
2.0,55.0,8.752178387539404,8.713959144056519,-0.03821924348288519,8.73677711206925,0.013172701060399424,4.396400000000002
2.0,58.0,1.6390739559547718,1.4631787203020874,-0.1758952356526844,1.5707715866659342,0.07274705218401402,3.8837
2.0,61.0,12.159802465852756,11.932789987133935,-0.22701247871882124,12.07476237779078,0.07065920329226873,5.7092
3.0,0.0,7.934261724467675,5.543045356853297,-2.391216367614378,7.313074295584622,0.6462480190182839,6.9768
3.0,1.0,16.339726963281823,15.789432605825311,-0.5502943574565116,16.153407046415047,0.17648386579594025,4.4488
3.0,2.0,7.67889408667214,7.671880457388263,-0.007013629283877165,7.675090586050923,0.003357578508615455,2.6913
3.0,4.0,11.85345628025297,11.804250252685573,-0.049206027567397115,11.835899006109491,0.014485124173281651,5.4932
3.0,6.0,16.02539189021576,15.908841691870741,-0.11655019834502056,15.997347563770594,0.027271111252218785,5.3666
3.0,8.0,18.999999999999996,18.988145615590305,-0.011854384409691221,18.996920218586176,0.003381120314672574,4.832300000000001
3.0,16.0,18.999999999999996,18.961414631671175,-0.03858536832882109,18.984524507167713,0.017863869192088554,3.5648000000000004
3.0,19.0,5.430825415067311,5.421416815430339,-0.009408599636971715,5.426873899891117,0.003597819278728441,3.9646999999999997
3.0,23.0,13.033752869943283,13.00441396440269,-0.02933890554059282,13.017876599843955,0.012660806183867458,3.9499999999999997
3.0,25.0,18.999999999999996,18.908888118664862,-0.09111188133513437,18.96017246999576,0.03378102381051241,3.8771999999999998
3.0,26.0,3.084032199041751,3.0094909294932455,-0.0745412695485057,3.0576038607345892,0.022716412296093894,6.0503
3.0,28.0,6.310352344158185,6.193393643618958,-0.11695870053922697,6.182082479768413,0.11467086067744997,1.1448
3.0,29.0,18.999999999999996,18.63329425476661,-0.3667057452333857,18.879271054575533,0.119012929471864,4.0745
3.0,30.0,5.414265325304645,5.396344588707715,-0.017920736596930276,5.407696499397016,0.006654428487298541,3.9625000000000004
3.0,32.0,8.229603699590324,8.174626967316104,-0.05497673227421984,8.168704462678946,0.05870173716906395,1.7050999999999998
3.0,34.0,18.999999999999996,18.990906945515118,-0.009093054484878849,18.9953104590851,0.004017536188952948,3.5381
3.0,35.0,18.990998907644624,18.98469034361016,-0.006308564034462449,18.985320781132526,0.005846309711250027,1.3646
3.0,36.0,12.256561147921955,12.244872344157667,-0.01168880376428838,12.25171010597461,0.0038809121566076243,4.5602
3.0,37.0,18.999999999999996,18.736442499647932,-0.26355750035206427,18.89302345577327,0.09562288821823187,4.506100000000001
3.0,38.0,18.999999999999996,19.13822361161859,0.1382236116185922,18.951299503838055,0.07812283308708919,-3.0484
3.0,39.0,11.31526751413736,11.273581147439467,-0.04168636669789372,11.287291202928753,0.02741510296582395,3.4063000000000003
3.0,41.0,18.999999999999996,18.792145226258093,-0.20785477374190364,18.918190796020863,0.09731104309686664,3.3161
3.0,42.0,18.999999999999996,18.79861634423243,-0.20138365576756811,18.933003498657268,0.05488768353918234,5.109999999999999
3.0,43.0,7.763078630613089,7.736384742569582,-0.02669388804350703,7.754670077040825,0.008472035909175127,5.4116
3.0,45.0,18.999999999999996,18.818582879868444,-0.18141712013155242,18.867641822999566,0.129695585799322,1.6756
3.0,48.0,8.028324057684891,7.94868522437719,-0.07963883330770116,7.970320349722496,0.05156746264185334,2.8772
3.0,50.0,18.999999999999996,18.951907288915105,-0.04809271108489099,18.972890607699288,0.02283773350394169,3.8012
3.0,51.0,9.693014098298509,7.809728875109544,-1.883285223188965,9.191721644955237,0.5832020541900095,5.5561
3.0,52.0,18.999999999999996,18.958457411411146,-0.04154258858885029,18.988243833902214,0.013490612216347056,4.6718
3.0,54.0,12.966875031538107,12.913304216636979,-0.05357081490112847,12.95349032055508,0.015480011787231041,5.3839
3.0,55.0,5.029878048674479,5.0025789157905765,-0.02729913288390229,5.020468052605463,0.00776865792871282,6.5181000000000004
3.0,58.0,18.999999999999996,18.99257277201596,-0.007427227984035056,18.99346363786315,0.006088804771045557,2.0018000000000002
3.0,61.0,18.999999999999996,18.95501384219461,-0.044986157805386284,18.974395346065876,0.02870426657991113,2.2836
4.0,0.0,10.590657845478818,10.514303083402163,-0.07635476207665448,10.567722342455594,0.022999161894232817,6.9254
4.0,1.0,18.999999999999996,18.90928482001924,-0.09071517998075507,18.974092116897342,0.023565895512499983,4.7165
4.0,2.0,4.358043507520418,4.351908100132733,-0.006135407387684921,4.354601150763207,0.0038680686821873857,2.4927
4.0,4.0,0.4769328223477995,0.4655127153194625,-0.011420107028337012,0.47344141315063887,0.0037087909329918574,4.378299999999999
4.0,6.0,12.242043772633105,12.23466279227665,-0.007380980356455069,12.238723624555083,0.0033881844847740866,3.0415000000000005
4.0,8.0,18.999999999999996,18.742677913937676,-0.2573220860623202,18.920181435272003,0.07410450243439644,4.4427
4.0,16.0,7.508946450094523,7.499553714471482,-0.00939273562304166,7.504237630684569,0.003549272268358505,3.559300000000001
4.0,19.0,3.7724306609903886,3.6783146655082968,-0.09411599548209182,3.741314171100046,0.027691143331408874,5.9295
4.0,23.0,8.269492633920839,8.242787127634383,-0.02670550628645607,8.257301842873856,0.009854414682338481,4.8785
4.0,25.0,18.999999999999996,18.979417224090565,-0.020582775909431916,18.98725568458388,0.011554521845487395,2.3287
4.0,26.0,7.612824026263206,7.597802815868706,-0.015021210394499995,7.607387568017079,0.004421224669190535,4.618099999999999
4.0,28.0,9.18721741148255,9.175638664314906,-0.0115787471676434,9.182855088576863,0.0035544552670227912,4.3726
4.0,29.0,10.61603150071517,10.59380230030161,-0.02222920041356069,10.608504426872768,0.008264908870830864,3.4264000000000006
4.0,30.0,2.7280665468140626,2.5560526256658624,-0.17201392114820013,2.672720008737579,0.07032649538079695,4.136
4.0,32.0,18.999999999999996,18.921491858176566,-0.07850814182343058,18.948061254708747,0.05108657964459513,2.2875000000000005
4.0,34.0,18.999999999999996,18.992982156832657,-0.007017843167339777,18.996352947885562,0.00324366599302288,3.0550000000000006
4.0,35.0,0.9260820799270704,0.9153937005412851,-0.010688379385785263,0.9231805641729127,0.0033199268799691518,4.2364999999999995
4.0,36.0,16.45267852139729,16.426041597717038,-0.02663692368025039,16.442503010218438,0.011467138158159479,3.3552
4.0,37.0,18.999999999999996,18.84618650219451,-0.15381349780548703,18.912250481075034,0.1039057524852168,1.7601
4.0,38.0,7.664465945891432,7.638589181583874,-0.02587676430755792,7.657197404876237,0.006836538038963319,6.560600000000001
4.0,39.0,18.999999999999996,18.66729264432837,-0.33270735567162646,18.909187478181686,0.08969906385116301,5.5584999999999996
4.0,41.0,4.749041815334025,4.683283556285295,-0.06575825904873067,4.723345766139646,0.021398333305538926,3.9513
4.0,42.0,7.570130134669571,7.149712844300721,-0.42041729036885034,7.446624884136623,0.13078177824574358,4.3504
4.0,43.0,18.999999999999996,18.973669502628802,-0.02633049737119464,18.993299381316564,0.007503369844634457,5.106699999999999
4.0,45.0,18.999999999999996,18.964115461225028,-0.03588453877496889,18.982629654402857,0.01563649196134475,3.1858999999999993
4.0,48.0,18.999999999999996,18.98577719558508,-0.014222804414917078,18.994114549055514,0.005083812864255294,4.2187
4.0,50.0,18.999999999999996,18.983326550297843,-0.016673449702153675,18.996188171720526,0.004468514328185225,4.931500000000001
4.0,51.0,18.999999999999996,18.951193002558547,-0.04880699744144934,18.955098118460622,0.05264183607350773,0.8449
4.0,52.0,18.999999999999996,18.945394556193712,-0.054605443806284626,18.984997332319413,0.01940460118723067,4.1279
4.0,54.0,6.30629855177944,6.2651260387320145,-0.04117251304742542,6.2961690912034864,0.013106037736009197,4.1101
4.0,55.0,0.8374079027384418,0.6847990447946533,-0.15260885794378853,0.7879519662455202,0.048473138484565165,5.5821000000000005
4.0,58.0,4.8487729915274365,4.8375256535258115,-0.011247338001624918,4.844180212835004,0.003568586667765561,4.923900000000001
4.0,61.0,0.8485981932964134,0.8449950186596473,-0.003603174636766071,0.8419151664872827,0.007484913501365619,0.8475999999999999
