initial_eps_soc,eta_eps_soc,final_eps_soc,volatility,reward_sensitivity,early_slope,mid_stability,late_offset,n_participants,cluster
13.736757157418287,0.04951417618566216,13.560945882019093,0.04857625694754978,-0.42755675068027815,-0.003654964021874775,0.03254847052759495,-0.08839571365580817,40,0
11.870597344764615,0.006871182605398703,11.841681549088186,0.006970414779757064,-0.4248878940299718,-0.00031915815281939125,0.004519743532406687,-0.013103395874778996,87,1
12.368279563461785,0.24061326285306023,10.954794667141641,0.24755450841433121,-0.42576869970347025,-0.028598181298519633,0.21118478969024768,-0.6181608875224676,5,2
