agent,group,round,trial,reward,eps_change,is_random,current_eps_soc,cumulative_reward
1,0,9,7.0,-0.3258999999999999,-0.012882441996232785,0.0,14.807046505124234,1.0167000000000002
1,0,9,8.0,0.2237,0.022706262014992262,0.0,14.829752767139226,1.2404000000000002
1,0,9,9.0,0.2330999999999999,-0.015585734313450672,0.0,14.814167032825775,1.4735
1,0,9,10.0,0.4203,-0.01624065564803523,0.0,14.79792637717774,1.8938
1,0,9,11.0,0.4478,-0.029283344353791207,0.0,14.768643032823949,2.3416
1,0,9,12.0,0.4334,-0.031199337619865375,0.0,14.737443695204083,2.7750000000000004
1,0,9,13.0,0.3192,-0.030196053873266848,0.0,14.707247641330817,3.0942000000000003
1,0,9,14.0,0.4478,-0.02223945638289493,0.0,14.685008184947922,3.5420000000000003
1,0,11,1.0,-0.2335999999999999,0.0,0.0,14.883714104760005,-0.5318
1,0,11,2.0,-0.0736999999999999,0.01627549188923716,0.0,14.899989596649242,-0.6055
1,0,11,3.0,-0.3278,0.005134861953068892,0.0,14.90512445860231,-0.9333
1,0,11,4.0,-0.1049,0.022838639731556754,0.0,14.927963098333867,-1.0382
1,0,11,5.0,-0.1210999999999999,0.007308643404027038,0.0,14.935271741737894,-1.1593
1,0,11,6.0,0.4494,0.00843733761895038,0.0,14.943709079356845,-0.7099
1,0,11,7.0,0.435,-0.031310813591709064,0.0,14.912398265765136,-0.2748999999999999
1,0,11,8.0,0.5,-0.030307529845112313,0.0,14.882090735920023,0.2251
1,0,11,9.0,0.5,-0.03483624120127615,0.0,14.847254494718747,0.7251000000000001
1,0,11,10.0,0.5,-0.034836241201274376,0.0,14.812418253517473,1.2251
1,0,11,11.0,0.5,-0.03483624120127615,0.0,14.777582012316197,1.7251
1,0,11,12.0,0.5,-0.03483624120127615,0.0,14.74274577111492,2.2251000000000003
1,0,11,13.0,0.5,-0.03483624120127615,0.0,14.707909529913644,2.7251000000000003
1,0,11,14.0,0.5,-0.03483624120127615,0.0,14.673073288712368,3.2251000000000003
1,0,13,1.0,0.1054,0.0,0.0,14.883714104760005,0.3486
1,0,13,2.0,0.2977999999999999,-0.0073434796452289675,0.0,14.876370625114776,0.6464
1,0,13,3.0,0.2907999999999999,-0.020748465259480042,0.0,14.855622159855296,0.9372
1,0,13,4.0,0.1605999999999999,-0.020260757882661906,0.0,14.835361401972634,1.0978
1,0,13,5.0,0.4135999999999999,-0.011189400673849548,0.0,14.824172001298784,1.5114
1,0,13,6.0,0.2181999999999999,-0.02881653872169565,0.0,14.795355462577088,1.7295999999999998
1,0,13,7.0,0.5,-0.015202535660236549,0.0,14.780152926916852,2.2295999999999996
1,0,13,8.0,0.3883999999999999,-0.03483624120127615,0.0,14.745316685715576,2.617999999999999
1,0,13,9.0,0.3508,-0.02706079216515178,0.0,14.718255893550424,2.968799999999999
1,0,13,10.0,0.5,-0.02444110682681533,0.0,14.693814786723609,3.468799999999999
1,0,13,11.0,0.5,-0.03483624120127615,0.0,14.658978545522332,3.968799999999999
1,0,13,12.0,0.5,-0.03483624120127615,0.0,14.624142304321056,4.4688
1,0,13,13.0,0.5,-0.03483624120127615,0.0,14.58930606311978,4.9688
1,0,13,14.0,0.5,-0.03483624120127615,0.0,14.554469821918504,5.4688
1,0,15,1.0,0.3165,0.0,0.0,14.883714104760005,0.1735
1,0,15,2.0,0.5,-0.022051340680407705,0.0,14.861662764079597,0.6735
1,0,15,3.0,0.5,-0.03483624120127615,0.0,14.82682652287832,1.1735
1,0,15,4.0,0.5,-0.03483624120127615,0.0,14.791990281677045,1.6735
1,0,15,5.0,0.5,-0.03483624120127615,0.0,14.757154040475768,2.1735
1,0,15,6.0,0.5,-0.03483624120127615,0.0,14.722317799274492,2.6735
1,0,15,7.0,0.5,-0.03483624120127615,0.0,14.687481558073216,3.1735
1,0,15,8.0,0.5,-0.03483624120127615,0.0,14.65264531687194,3.6735
1,0,15,9.0,0.5,-0.03483624120127615,0.0,14.617809075670664,4.1735
1,0,15,10.0,0.5,-0.03483624120127615,0.0,14.582972834469388,4.6735
1,0,15,11.0,0.5,-0.03483624120127615,0.0,14.548136593268111,5.1735
1,0,15,12.0,0.5,-0.03483624120127615,0.0,14.513300352066835,5.6735
1,0,15,13.0,0.5,-0.03483624120127615,0.0,14.47846411086556,6.1735
1,0,15,14.0,0.5,-0.034836241201274376,0.0,14.443627869664285,6.6735
1,1,0,1.0,0.4125999999999999,0.0,0.0,10.762771334112816,0.344
1,1,0,2.0,0.5,-0.0010585172884383098,0.0,10.761712816824378,0.844
1,1,0,3.0,0.0995,-0.001282740291369322,0.0,10.760430076533009,0.9435
1,1,0,4.0,0.3762999999999999,-0.0002552653179854758,0.0,10.760174811215023,1.3198
1,1,0,5.0,0.48,-0.0009653903432838007,0.0,10.75920942087174,1.7997999999999998
1,1,0,6.0,0.3856,-0.0012314306797147623,0.0,10.757977990192025,2.1854
1,1,0,7.0,0.3107,-0.0009892493127043878,0.0,10.75698874087932,2.4961
1,1,0,8.0,0.472,-0.0007970948170559211,0.0,10.756191646062264,2.9681
1,1,0,9.0,0.4176999999999999,-0.0012109068350572016,0.0,10.754980739227207,3.3858
1,1,0,10.0,0.2529,-0.0010716012394116348,0.0,10.753909137987796,3.6387
1,1,0,11.0,0.3560999999999999,-0.0006488100393760021,0.0,10.75326032794842,3.9948
1,1,0,12.0,0.2784999999999999,-0.0009135676355107591,0.0,10.752346760312909,4.2733
1,1,0,13.0,0.1659,-0.0007144863422947623,0.0,10.751632273970614,4.4392
1,1,0,14.0,0.3012,-0.0004256132286784009,0.0,10.751206660741936,4.740399999999999
1,1,2,1.0,-0.1830999999999999,0.0,0.0,10.762771334112816,-0.2026
1,1,2,2.0,0.1419,0.00046973949469908405,0.0,10.763241073607515,-0.0606999999999999
1,1,2,3.0,0.0866,-0.00036404169469150816,0.0,10.762877031912824,0.0259
1,1,2,4.0,-0.0112999999999999,-0.00022217061846596664,0.0,10.762654861294358,0.0146
1,1,2,5.0,-0.14,2.8989930584089052e-05,0.0,10.762683851224942,-0.1253999999999999
1,1,2,6.0,-0.216,0.0003591672815836944,0.0,10.763043018506526,-0.3414
1,1,2,7.0,0.0645999999999999,0.0005541438058696002,0.0,10.763597162312395,-0.2768
1,1,2,8.0,0.3443,-0.00016573004564257587,0.0,10.763431432266753,0.0675
1,1,2,9.0,0.5,-0.000883294964637571,0.0,10.762548137302115,0.5675000000000001
1,1,2,10.0,0.3612999999999999,-0.0012827402913710984,0.0,10.761265397010744,0.9288
1,1,2,11.0,0.4455,-0.000926908134543325,0.0,10.7603384888762,1.3743
1,1,2,12.0,0.4006999999999999,-0.0011429215996123787,0.0,10.759195567276588,1.775
1,1,2,13.0,0.3098999999999999,-0.0010279880695041044,0.0,10.758167579207084,2.0849
1,1,2,14.0,0.2229999999999999,-0.000795042432592652,0.0,10.757372536774492,2.3078999999999996
1,1,4,1.0,0.2593,0.0,0.0,10.762771334112816,0.3922
1,1,4,2.0,-0.1160999999999999,-0.0006652291151052481,0.0,10.762106104997711,0.2761
1,1,4,3.0,0.0965,0.00029785229565604254,0.0,10.762403957293367,0.3726
1,1,4,4.0,0.1589,-0.00024756887623489376,0.0,10.762156388417132,0.5315000000000001
1,1,4,5.0,-0.1165999999999999,-0.00040765486459548583,0.0,10.761748733552537,0.4149000000000001
1,1,4,6.0,-0.1037,0.0002991350359451417,0.0,10.762047868588482,0.3112000000000001
1,1,4,7.0,-0.1807,0.00026604033642918523,0.0,10.762313908924911,0.1305
1,1,4,8.0,0.1689,0.0004635823413003948,0.0,10.762777491266212,0.2994000000000001
1,1,4,9.0,0.3114,-0.00043330967042365387,0.0,10.762344181595788,0.6108000000000001
1,1,4,10.0,0.4740999999999999,-0.0007988906534635021,0.0,10.761545290942324,1.0849000000000002
1,1,4,11.0,0.4435,-0.0012162943442799445,0.0,10.760328996598044,1.5284000000000002
1,1,4,12.0,0.2445,-0.0011377906384435477,0.0,10.7591912059596,1.7729000000000004
1,1,4,13.0,0.2875999999999999,-0.0006272600024814778,0.0,10.75856394595712,2.0605
1,1,4,14.0,0.3621,-0.0007378322155950912,0.0,10.757826113741524,2.4226
1,1,6,1.0,0.2276,0.0,0.0,10.762771334112816,0.2924
1,1,6,2.0,0.1495999999999999,-0.0005839033806331884,0.0,10.762187430732183,0.4419999999999999
1,1,6,3.0,0.3405,-0.00038379589517489876,0.0,10.761803634837008,0.7825
1,1,6,4.0,0.4465,-0.0008735461384237198,0.0,10.760930088698585,1.229
1,1,6,5.0,0.1788999999999999,-0.001145487080195906,0.0,10.759784601618389,1.4079000000000002
1,1,6,6.0,0.4736,-0.0004589644762518219,0.0,10.759325637142137,1.8815
1,1,6,7.0,0.4471,-0.0012150116039855163,0.0,10.758110625538151,2.3286
1,1,6,8.0,0.4033,-0.0011470263685424698,0.0,10.756963599169609,2.7319000000000004
1,1,6,9.0,0.4599999999999999,-0.0010346583190212755,0.0,10.755928940850588,3.1919000000000004
1,1,6,10.0,0.3974999999999999,-0.0011801210680602026,0.0,10.754748819782527,3.5894000000000004
1,1,6,11.0,0.3649,-0.0010197785316385932,0.0,10.753729041250889,3.9543
1,1,6,12.0,0.3102,-0.0009361438646404707,0.0,10.752792897386248,4.2645
1,1,6,13.0,0.3939,-0.0007958120767685983,0.0,10.75199708530948,4.6584
1,1,6,14.0,0.2753,-0.0010105428015414475,0.0,10.750986542507938,4.9337
1,1,8,1.0,0.298,0.0,0.0,10.762771334112816,0.2237
1,1,8,2.0,0.1681,-0.0007645132136566701,0.0,10.76200682089916,0.3918000000000001
1,1,8,3.0,0.295,-0.0004312572859603847,0.0,10.7615755636132,0.6868000000000001
1,1,8,4.0,0.2667,-0.0007568167719078644,0.0,10.760818746841291,0.9535
1,1,8,5.0,0.3257,-0.000684213671416245,0.0,10.760134533169875,1.2792
1,1,8,6.0,0.1833,-0.0008355770257946205,0.0,10.75929895614408,1.4625
1,1,8,7.0,0.2266,-0.0004702525908157895,0.0,10.758828703553265,1.6891000000000005
1,1,8,8.0,0.286,-0.0005813379000532137,0.0,10.758247365653212,1.9751000000000003
1,1,8,9.0,0.2608,-0.0007337274466614474,0.0,10.75751363820655,2.2359000000000004
1,1,8,10.0,0.2669,-0.0006690773359796509,0.0,10.75684456087057,2.5028000000000006
1,1,8,11.0,0.3144,-0.0006847267675329505,0.0,10.756159834103038,2.8172000000000006
1,1,8,12.0,0.2755999999999999,-0.0008065870952140841,0.0,10.755353247007823,3.0928000000000004
1,1,8,13.0,0.3092,-0.0007070464486034211,0.0,10.75464620055922,3.4020000000000006
1,1,8,14.0,0.3103,-0.0007932465961832946,0.0,10.753852953963037,3.712300000000001
1,1,10,1.0,0.1766999999999999,0.0,0.0,10.762771334112816,-0.144
1,1,10,2.0,0.2932,-0.00045332041896806174,0.0,10.762318013693848,0.1492
1,1,10,3.0,0.4602,-0.0007521989068610679,0.0,10.761565814786987,0.6094
1,1,10,4.0,0.5,-0.001180634164176908,0.0,10.76038518062281,1.1094
1,1,10,5.0,0.3168999999999999,-0.0012827402913710984,0.0,10.75910244033144,1.4263
1,1,10,6.0,0.3178999999999999,-0.0008130007966720143,0.0,10.758289439534767,1.7441999999999998
1,1,10,7.0,0.4991,-0.0008155662772519889,0.0,10.757473873257515,2.2432999999999996
1,1,10,8.0,0.4648,-0.0012804313588450356,0.0,10.75619344189867,2.7080999999999995
1,1,10,9.0,0.2959,-0.0011924353748575811,0.0,10.755001006523813,3.0039999999999996
1,1,10,10.0,0.3152,-0.0007591257044321509,0.0,10.75424188081938,3.3191999999999995
1,1,10,11.0,0.3054,-0.000808639479680906,0.0,10.7534332413397,3.6246
1,1,10,12.0,0.2854,-0.0007834977699676671,0.0,10.752649743569732,3.91
1,1,10,13.0,0.3878,-0.0007321881583166601,0.0,10.751917555411415,4.2978
1,1,10,14.0,0.2513999999999999,-0.0009948933699845952,0.0,10.75092266204143,4.5492
1,1,12,1.0,0.1321999999999999,0.0,0.0,10.762771334112816,0.4004
1,1,12,2.0,0.2947999999999999,-0.0003391565330357338,0.0,10.76243217757978,0.6951999999999999
1,1,12,3.0,0.2174,-0.0007563036757929353,0.0,10.761675873903988,0.9126
1,1,12,4.0,0.2165,-0.0005577354786883149,0.0,10.7611181384253,1.1291
1,1,12,5.0,0.2623999999999999,-0.0005554265461640284,0.0,10.760562711879135,1.3915
1,1,12,6.0,0.2802,-0.0006731821049115183,0.0,10.759889529774224,1.6717
1,1,12,7.0,0.3058999999999999,-0.0007188476592840942,0.0,10.75917068211494,1.9776
1,1,12,8.0,0.3333,-0.0007847805102603189,0.0,10.75838590160468,2.3108999999999997
1,1,12,9.0,0.2243,-0.0008550746782276519,0.0,10.757530826926452,2.5351999999999997
1,1,12,10.0,0.1981,-0.0005754372947084363,0.0,10.756955389631743,2.7333
1,1,12,11.0,0.1725,-0.0005082217034413361,0.0,10.756447167928302,2.9057999999999997
1,1,12,12.0,0.2703,-0.00044254540052257596,0.0,10.75600462252778,3.1761
1,1,12,13.0,0.5,-0.0006934494015151671,0.0,10.755311173126264,3.6761
1,1,12,14.0,0.4193,-0.0012827402913728747,0.0,10.754028432834891,4.0954
1,1,14,1.0,0.4132,0.0,0.0,10.762771334112816,0.6369
1,1,14,2.0,0.2304,-0.0010600565767884262,0.0,10.761711277536028,0.8673000000000001
1,1,14,3.0,0.4203,-0.0005910867262635122,0.0,10.761120190809764,1.2876
1,1,14,4.0,0.366,-0.0010782714889252532,0.0,10.76004191932084,1.6536
1,1,14,5.0,0.2727,-0.000938965893283239,0.0,10.759102953427556,1.9263
1,1,14,6.0,0.4478,-0.0006996065549138564,0.0,10.758403346872642,2.3741
1,1,14,7.0,0.4334,-0.001148822204951827,0.0,10.75725452466769,2.8075
1,1,14,8.0,0.3192,-0.0011118792845596914,0.0,10.75614264538313,3.1267
1,1,14,9.0,0.3184,-0.0008189014020114627,0.0,10.75532374398112,3.4451
1,1,14,10.0,0.3498,-0.0008168490175446408,0.0,10.754506894963574,3.7949
1,1,14,11.0,0.2471999999999999,-0.0008974051078425305,0.0,10.753609489855732,4.0421000000000005
1,1,14,12.0,0.3199999999999999,-0.0006341868000543371,0.0,10.752975303055678,4.362100000000001
1,1,14,13.0,0.289,-0.0008209537864782845,0.0,10.7521543492692,4.6511000000000005
1,1,14,14.0,0.154,-0.0007414238884120294,0.0,10.751412925380787,4.8051
1,2,0,1.0,-0.3921,0.0,1.0,5.584319512143469,-0.2039999999999999
1,2,0,2.0,0.0215999999999999,0.0,0.0,5.584319512143469,-0.1824
1,2,0,3.0,-0.0116,-6.091555032661233e-05,0.0,5.584258596593142,-0.194
1,2,0,4.0,0.0814,3.2713906656489655e-05,0.0,5.584291310499799,-0.1125999999999999
1,2,0,5.0,0.2793,-0.0002295613794709439,0.0,5.584061749120328,0.1667
1,2,0,6.0,0.1125,-0.0007876719076937988,0.0,5.583274077212634,0.2792
1,2,0,7.0,0.2905999999999999,-0.000317268491283329,0.0,5.582956808721351,0.5698000000000001
1,2,0,8.0,0.3933,-0.0008195397650405667,0.0,5.58213726895631,0.9631
1,2,0,9.0,0.3671,-0.001109170645527513,0.0,5.5810280983107825,1.3302
1,2,0,10.0,0.3484,-0.0010352823391128751,0.0,5.57999281597167,1.6786
1,2,0,11.0,0.2292999999999999,-0.0009825452654510514,0.0,5.579010270706219,1.9079
1,2,0,12.0,0.4083,-0.0006466636893449618,0.0,5.578363607016874,2.3162000000000003
1,2,0,13.0,0.3288999999999999,-0.001151473111032253,0.0,5.577212133905841,2.6451
1,2,0,14.0,0.5,-0.0009275520602951559,0.0,5.576284581845546,3.1451
1,2,2,1.0,-0.1547,0.0,0.0,5.584319512143469,0.0202
1,2,2,2.0,-0.0469,0.00043627942756963023,0.0,5.584755791571038,-0.0266999999999999
1,2,2,3.0,0.4492,0.00013226570881030852,0.0,5.584888057279849,0.4225000000000001
1,2,2,4.0,0.2913,-0.0012668178336410207,0.0,5.583621239446208,0.7138000000000001
1,2,2,5.0,0.5,-0.0008215138800968802,0.0,5.582799725566111,1.2138
1,2,2,6.0,0.4569999999999999,-0.0014100821834830413,0.0,5.581389643382628,1.6707999999999998
1,2,2,7.0,0.3139999999999999,-0.0012888151157035566,0.0,5.580100828266924,1.9848
1,2,2,8.0,0.4478,-0.000885531611227286,0.0,5.579215296655697,2.4326
1,2,2,9.0,0.4257999999999999,-0.0012628696035275055,0.0,5.577952427052169,2.8583999999999996
1,2,2,10.0,0.4357999999999999,-0.0012008259874543015,0.0,5.576751601064715,3.2941999999999996
1,2,2,11.0,0.4478,-0.001229027631123536,0.0,5.575522573433592,3.741999999999999
1,2,2,12.0,0.3732999999999999,-0.0012628696035275055,0.0,5.574259703830064,4.1152999999999995
1,2,2,13.0,0.4045999999999999,-0.0010527673581881558,0.0,5.573206936471876,4.5199
1,2,2,14.0,0.4022,-0.0011410385028742809,0.0,5.572065897969002,4.9220999999999995
1,2,4,1.0,0.2522,0.0,0.0,5.584319512143469,0.3329999999999999
1,2,4,2.0,0.2199999999999999,-0.0007112454533491075,0.0,5.58360826669012,0.5529999999999999
1,2,4,3.0,0.3782999999999999,-0.0006204361607320408,0.0,5.582987830529388,0.9313
1,2,4,4.0,0.4847,-0.001066868180022773,0.0,5.581920962349365,1.416
1,2,4,5.0,0.4881999999999999,-0.0013669336686685796,0.0,5.580554028680696,1.9042
1,2,4,6.0,0.3812,-0.0013768042439528116,0.0,5.5791772244367435,2.2854
1,2,4,7.0,0.3913999999999999,-0.0010750466566875616,0.0,5.578102177780056,2.6768
1,2,4,8.0,0.4893999999999999,-0.001103812333230536,0.0,5.576998365446825,3.1662
1,2,4,9.0,0.5,-0.0013801884411925869,0.0,5.575618177005633,3.6662
1,2,4,10.0,0.3646,-0.0014100821834830413,0.0,5.57420809482215,4.0308
1,2,4,11.0,0.381,-0.0010282319281955665,0.0,5.573179862893954,4.4118
1,2,4,12.0,0.3545,-0.0010744826238138216,0.0,5.57210538027014,4.7663
1,2,4,13.0,0.3908,-0.000999748268089462,0.0,5.571105632002051,5.1571
1,2,4,14.0,0.3873999999999999,-0.0011021202346102044,0.0,5.570003511767441,5.544499999999999
1,2,6,1.0,-0.45,0.0,0.0,5.584319512143469,-0.3353
1,2,6,2.0,0.0286999999999999,0.0012690739651342042,0.0,5.585588586108603,-0.3066
1,2,6,3.0,0.178,-8.093871733194646e-05,0.0,5.585507647391271,-0.1286
1,2,6,4.0,0.1118,-0.0005019892573194795,0.0,5.585005658133952,-0.0167999999999999
1,2,6,5.0,0.1674999999999999,-0.0003152943762270155,0.0,5.5846903637577245,0.1507
1,2,6,6.0,0.124,-0.0004723775314667833,0.0,5.584217986226258,0.2747
1,2,6,7.0,0.1120999999999999,-0.00034970038150383687,0.0,5.583868285844754,0.3868
1,2,6,8.0,0.0695,-0.00031614042553673727,0.0,5.583552145419217,0.4563
1,2,6,9.0,0.0789999999999999,-0.0001960014235038443,0.0,5.583356143995713,0.5352999999999999
1,2,6,10.0,0.1508,-0.00022279298499050526,0.0,5.583133351010723,0.6860999999999999
1,2,6,11.0,0.1936,-0.0004252807865388064,0.0,5.582708070224184,0.8796999999999999
1,2,6,12.0,0.1697999999999999,-0.0005459838214445512,0.0,5.5821620864027395,1.0495
1,2,6,13.0,0.0026,-0.00047886390951035196,0.0,5.581683222493229,1.0520999999999998
1,2,6,14.0,0.1049,-7.332427354178606e-06,0.0,5.581675890065875,1.1569999999999998
1,2,8,1.0,0.1259,0.0,0.0,5.584319512143469,0.2959
1,2,8,2.0,0.3171,-0.0003550586938008138,0.0,5.583964453449668,0.6130000000000001
1,2,8,3.0,0.4909,-0.0008942741207649263,0.0,5.583070179328903,1.1039
1,2,8,4.0,0.2634999999999999,-0.0013844186877438602,0.0,5.581685760641159,1.3674
1,2,8,5.0,0.4520999999999999,-0.0007431133106958754,0.0,5.580942647330463,1.8195
1,2,8,6.0,0.5,-0.0012749963103049211,0.0,5.579667651020158,2.3194999999999997
1,2,8,7.0,0.4305,-0.0014100821834830413,0.0,5.578257568836675,2.7499999999999996
1,2,8,8.0,0.1667999999999999,-0.0012140807599783088,0.0,5.577043488076697,2.9167999999999994
1,2,8,9.0,0.4144,-0.0004704034164095816,0.0,5.5765730846602874,3.3311999999999995
1,2,8,10.0,0.3691,-0.0011686761136706636,0.0,5.575404408546617,3.700299999999999
1,2,8,11.0,0.4365,-0.001040922667846722,0.0,5.57436348587877,4.136799999999999
1,2,8,12.0,0.3065,-0.0012310017461807377,0.0,5.573132484132589,4.443299999999999
1,2,8,13.0,0.3873999999999999,-0.0008643803784753601,0.0,5.572268103754114,4.830699999999998
1,2,8,14.0,0.3652999999999999,-0.0010925316757628423,0.0,5.571175572078351,5.195999999999998
1,2,10,1.0,-0.1997,0.0,0.0,5.584319512143469,-0.0743
1,2,10,2.0,-0.1109999999999999,0.0005631868240829618,0.0,5.584882698967552,-0.1853
1,2,10,3.0,0.2440999999999999,0.00031303824473294384,0.0,5.585195737212285,0.0587999999999999
1,2,10,4.0,0.4303,-0.0006884021219759617,0.0,5.584507335090309,0.4891
1,2,10,5.0,0.4478,-0.001213516727105457,0.0,5.583293818363203,0.9369
1,2,10,6.0,0.2176,-0.0012628696035275055,0.0,5.582030948759676,1.1545
1,2,10,7.0,0.3801,-0.0006136677662516021,0.0,5.581417280993424,1.5346000000000002
1,2,10,8.0,0.433,-0.0010719444758837682,0.0,5.58034533651754,1.9676
1,2,10,9.0,0.139,-0.0012211311708965056,0.0,5.579124205346644,2.1066000000000003
1,2,10,10.0,0.3302,-0.0003920028470085768,0.0,5.578732202499635,2.4368000000000003
1,2,10,11.0,0.1435999999999999,-0.0009312182739718011,0.0,5.5778009842256635,2.5804
1,2,10,12.0,-0.0579,-0.0004049756030966023,0.0,5.577396008622567,2.5225
1,2,10,13.0,-0.45,0.00016328751684735465,0.0,5.577559296139414,2.0725
1,2,10,14.0,0.1029999999999999,0.0012690739651342042,0.0,5.5788283701045485,2.1754999999999995
1,2,12,1.0,0.1451,0.0,0.0,5.584319512143469,0.1493
1,2,12,2.0,0.2802,-0.0004092058496469875,0.0,5.583910306293822,0.4295
1,2,12,3.0,0.2662,-0.0007902100556238523,0.0,5.583120096238198,0.6957
1,2,12,4.0,0.1981,-0.0007507277544860358,0.0,5.582369368483712,0.8938
